sequence,frame,event_type,gt_id,res_id,score,details
02,1326,id_switch,183,6319,,Previous result label was 2334 at frame 1325.
02,1327,id_switch,183,2335,,Previous result label was 6319 at frame 1326.
02,1328,id_switch,183,6320,,Previous result label was 2335 at frame 1327.
02,1329,id_switch,183,2336,,Previous result label was 6320 at frame 1328.
02,1330,id_switch,183,6321,,Previous result label was 2336 at frame 1329.
02,1331,id_switch,183,2337,,Previous result label was 6321 at frame 1330.
02,1332,id_switch,183,6322,,Previous result label was 2337 at frame 1331.
02,1333,id_switch,183,2338,,Previous result label was 6322 at frame 1332.
02,1334,id_switch,183,6323,,Previous result label was 2338 at frame 1333.
02,1335,id_switch,183,2339,,Previous result label was 6323 at frame 1334.
02,1336,id_switch,183,6324,,Previous result label was 2339 at frame 1335.
02,1337,id_switch,183,2340,,Previous result label was 6324 at frame 1336.
02,1338,id_switch,183,6325,,Previous result label was 2340 at frame 1337.
02,1339,id_switch,183,2341,,Previous result label was 6325 at frame 1338.
02,1340,id_switch,183,6326,,Previous result label was 2341 at frame 1339.
02,1341,id_switch,183,2342,,Previous result label was 6326 at frame 1340.
02,1342,id_switch,183,6327,,Previous result label was 2342 at frame 1341.
02,1343,id_switch,183,2343,,Previous result label was 6327 at frame 1342.
02,1344,id_switch,183,6328,,Previous result label was 2343 at frame 1343.
02,1345,id_switch,183,2344,,Previous result label was 6328 at frame 1344.
02,1346,id_switch,183,6329,,Previous result label was 2344 at frame 1345.
02,1347,id_switch,183,2345,,Previous result label was 6329 at frame 1346.
02,1348,id_switch,183,6330,,Previous result label was 2345 at frame 1347.
02,1349,id_switch,183,2346,,Previous result label was 6330 at frame 1348.
02,1350,id_switch,183,6331,,Previous result label was 2346 at frame 1349.
02,1351,id_switch,183,2347,,Previous result label was 6331 at frame 1350.
02,1352,id_switch,183,6332,,Previous result label was 2347 at frame 1351.
02,1353,id_switch,183,2348,,Previous result label was 6332 at frame 1352.
02,1354,id_switch,183,6333,,Previous result label was 2348 at frame 1353.
02,1355,id_switch,183,2349,,Previous result label was 6333 at frame 1354.
02,1356,id_switch,183,6334,,Previous result label was 2349 at frame 1355.
02,1357,id_switch,183,2350,,Previous result label was 6334 at frame 1356.
02,1358,id_switch,183,6335,,Previous result label was 2350 at frame 1357.
02,1359,id_switch,183,2351,,Previous result label was 6335 at frame 1358.
02,1360,id_switch,183,6336,,Previous result label was 2351 at frame 1359.
02,1361,id_switch,183,2352,,Previous result label was 6336 at frame 1360.
02,1362,id_switch,183,6337,,Previous result label was 2352 at frame 1361.
02,1363,id_switch,183,2353,,Previous result label was 6337 at frame 1362.
02,1364,id_switch,183,6338,,Previous result label was 2353 at frame 1363.
02,1365,id_switch,183,2354,,Previous result label was 6338 at frame 1364.
02,1366,id_switch,183,6339,,Previous result label was 2354 at frame 1365.
02,1367,id_switch,183,2355,,Previous result label was 6339 at frame 1366.
02,1368,id_switch,183,6340,,Previous result label was 2355 at frame 1367.
02,1369,id_switch,183,2356,,Previous result label was 6340 at frame 1368.
02,1370,id_switch,183,6341,,Previous result label was 2356 at frame 1369.
02,1371,id_switch,183,2357,,Previous result label was 6341 at frame 1370.
02,1372,id_switch,183,6342,,Previous result label was 2357 at frame 1371.
02,1373,id_switch,183,2358,,Previous result label was 6342 at frame 1372.
02,1374,id_switch,183,6343,,Previous result label was 2358 at frame 1373.
02,1375,id_switch,183,2359,,Previous result label was 6343 at frame 1374.
02,1376,id_switch,183,6344,,Previous result label was 2359 at frame 1375.
02,1377,id_switch,183,2360,,Previous result label was 6344 at frame 1376.
02,1378,id_switch,183,6345,,Previous result label was 2360 at frame 1377.
02,1379,id_switch,183,2361,,Previous result label was 6345 at frame 1378.
02,1380,id_switch,183,6346,,Previous result label was 2361 at frame 1379.
02,1381,id_switch,183,2362,,Previous result label was 6346 at frame 1380.
02,1382,id_switch,183,6347,,Previous result label was 2362 at frame 1381.
02,1383,id_switch,183,2363,,Previous result label was 6347 at frame 1382.
02,1384,id_switch,183,6348,,Previous result label was 2363 at frame 1383.
02,1385,id_switch,183,2364,,Previous result label was 6348 at frame 1384.
02,1386,id_switch,183,6349,,Previous result label was 2364 at frame 1385.
02,1387,id_switch,183,2365,,Previous result label was 6349 at frame 1386.
02,1388,id_switch,183,6350,,Previous result label was 2365 at frame 1387.
02,1389,id_switch,183,2366,,Previous result label was 6350 at frame 1388.
02,1390,id_switch,183,6351,,Previous result label was 2366 at frame 1389.
02,1391,id_switch,183,2367,,Previous result label was 6351 at frame 1390.
02,1392,id_switch,183,6352,,Previous result label was 2367 at frame 1391.
02,1393,id_switch,183,2368,,Previous result label was 6352 at frame 1392.
02,1394,id_switch,183,6353,,Previous result label was 2368 at frame 1393.
02,1395,id_switch,183,2369,,Previous result label was 6353 at frame 1394.
02,1396,id_switch,183,6354,,Previous result label was 2369 at frame 1395.
02,1397,id_switch,183,2370,,Previous result label was 6354 at frame 1396.
02,1398,id_switch,183,6355,,Previous result label was 2370 at frame 1397.
02,1399,id_switch,183,2371,,Previous result label was 6355 at frame 1398.
02,1400,id_switch,183,6356,,Previous result label was 2371 at frame 1399.
02,1401,id_switch,183,2372,,Previous result label was 6356 at frame 1400.
02,1402,id_switch,183,6357,,Previous result label was 2372 at frame 1401.
02,1403,id_switch,183,2373,,Previous result label was 6357 at frame 1402.
02,1404,id_switch,183,6358,,Previous result label was 2373 at frame 1403.
02,1405,id_switch,183,2374,,Previous result label was 6358 at frame 1404.
02,1406,id_switch,183,6359,,Previous result label was 2374 at frame 1405.
02,1407,id_switch,183,2375,,Previous result label was 6359 at frame 1406.
02,1408,id_switch,183,6360,,Previous result label was 2375 at frame 1407.
02,1409,id_switch,183,2376,,Previous result label was 6360 at frame 1408.
02,1410,id_switch,183,6361,,Previous result label was 2376 at frame 1409.
02,1411,id_switch,183,2377,,Previous result label was 6361 at frame 1410.
02,1412,id_switch,183,6362,,Previous result label was 2377 at frame 1411.
02,1413,id_switch,183,2378,,Previous result label was 6362 at frame 1412.
02,1414,id_switch,183,6363,,Previous result label was 2378 at frame 1413.
02,1415,id_switch,183,2379,,Previous result label was 6363 at frame 1414.
02,1416,id_switch,183,6364,,Previous result label was 2379 at frame 1415.
02,1417,id_switch,183,2380,,Previous result label was 6364 at frame 1416.
02,1418,id_switch,183,6365,,Previous result label was 2380 at frame 1417.
02,1419,id_switch,183,2381,,Previous result label was 6365 at frame 1418.
02,1420,id_switch,183,6366,,Previous result label was 2381 at frame 1419.
02,1421,id_switch,183,2382,,Previous result label was 6366 at frame 1420.
02,1422,id_switch,183,6367,,Previous result label was 2382 at frame 1421.
02,1423,id_switch,183,2383,,Previous result label was 6367 at frame 1422.
02,1424,id_switch,183,6368,,Previous result label was 2383 at frame 1423.
02,1425,id_switch,183,2384,,Previous result label was 6368 at frame 1424.
02,1426,id_switch,183,6369,,Previous result label was 2384 at frame 1425.
02,1427,id_switch,183,2385,,Previous result label was 6369 at frame 1426.
02,1428,id_switch,183,6370,,Previous result label was 2385 at frame 1427.
02,1429,id_switch,183,2386,,Previous result label was 6370 at frame 1428.
02,1430,id_switch,183,6371,,Previous result label was 2386 at frame 1429.
02,1431,id_switch,183,2387,,Previous result label was 6371 at frame 1430.
02,1432,id_switch,183,6372,,Previous result label was 2387 at frame 1431.
02,1433,id_switch,183,2388,,Previous result label was 6372 at frame 1432.
02,1434,id_switch,183,6373,,Previous result label was 2388 at frame 1433.
02,1435,id_switch,183,2389,,Previous result label was 6373 at frame 1434.
02,1436,id_switch,183,6374,,Previous result label was 2389 at frame 1435.
02,1437,id_switch,183,2390,,Previous result label was 6374 at frame 1436.
02,1438,id_switch,183,6375,,Previous result label was 2390 at frame 1437.
02,1439,id_switch,183,2391,,Previous result label was 6375 at frame 1438.
02,1440,id_switch,183,6376,,Previous result label was 2391 at frame 1439.
02,1441,id_switch,183,2392,,Previous result label was 6376 at frame 1440.
02,1442,id_switch,183,6377,,Previous result label was 2392 at frame 1441.
02,1443,id_switch,183,2393,,Previous result label was 6377 at frame 1442.
02,1444,id_switch,183,6378,,Previous result label was 2393 at frame 1443.
02,1445,id_switch,183,2394,,Previous result label was 6378 at frame 1444.
02,1446,id_switch,183,6379,,Previous result label was 2394 at frame 1445.
02,1447,id_switch,183,2395,,Previous result label was 6379 at frame 1446.
02,1448,id_switch,183,6380,,Previous result label was 2395 at frame 1447.
02,1449,id_switch,183,2396,,Previous result label was 6380 at frame 1448.
02,1450,id_switch,183,6381,,Previous result label was 2396 at frame 1449.
02,1451,id_switch,183,2397,,Previous result label was 6381 at frame 1450.
02,1452,id_switch,183,6382,,Previous result label was 2397 at frame 1451.
02,1453,id_switch,183,2398,,Previous result label was 6382 at frame 1452.
02,1454,id_switch,183,6383,,Previous result label was 2398 at frame 1453.
02,1455,id_switch,183,2399,,Previous result label was 6383 at frame 1454.
02,1456,id_switch,183,6384,,Previous result label was 2399 at frame 1455.
02,1457,id_switch,183,2400,,Previous result label was 6384 at frame 1456.
02,1458,id_switch,183,6385,,Previous result label was 2400 at frame 1457.
02,1459,id_switch,183,2401,,Previous result label was 6385 at frame 1458.
02,1460,id_switch,183,6386,,Previous result label was 2401 at frame 1459.
02,1461,id_switch,183,2402,,Previous result label was 6386 at frame 1460.
02,1462,id_switch,183,6387,,Previous result label was 2402 at frame 1461.
02,1463,id_switch,183,2403,,Previous result label was 6387 at frame 1462.
02,1464,id_switch,183,6388,,Previous result label was 2403 at frame 1463.
02,1465,id_switch,183,2404,,Previous result label was 6388 at frame 1464.
02,1466,id_switch,183,6389,,Previous result label was 2404 at frame 1465.
02,1467,id_switch,183,2405,,Previous result label was 6389 at frame 1466.
02,1468,id_switch,183,6390,,Previous result label was 2405 at frame 1467.
02,1469,id_switch,183,2406,,Previous result label was 6390 at frame 1468.
02,1470,id_switch,183,6391,,Previous result label was 2406 at frame 1469.
02,1471,id_switch,183,2407,,Previous result label was 6391 at frame 1470.
02,1472,id_switch,183,6392,,Previous result label was 2407 at frame 1471.
02,1473,id_switch,183,2408,,Previous result label was 6392 at frame 1472.
02,1474,id_switch,183,6393,,Previous result label was 2408 at frame 1473.
02,1475,id_switch,183,2409,,Previous result label was 6393 at frame 1474.
02,1476,id_switch,183,6394,,Previous result label was 2409 at frame 1475.
02,1477,id_switch,183,2410,,Previous result label was 6394 at frame 1476.
02,1478,id_switch,183,6395,,Previous result label was 2410 at frame 1477.
02,1479,id_switch,183,2411,,Previous result label was 6395 at frame 1478.
02,1480,id_switch,183,6396,,Previous result label was 2411 at frame 1479.
02,1481,id_switch,183,2412,,Previous result label was 6396 at frame 1480.
02,1482,id_switch,183,6397,,Previous result label was 2412 at frame 1481.
02,1483,id_switch,183,2413,,Previous result label was 6397 at frame 1482.
02,1484,id_switch,183,6398,,Previous result label was 2413 at frame 1483.
02,1485,id_switch,183,2414,,Previous result label was 6398 at frame 1484.
02,1486,id_switch,183,6399,,Previous result label was 2414 at frame 1485.
02,1487,id_switch,183,2415,,Previous result label was 6399 at frame 1486.
02,1488,id_switch,183,6400,,Previous result label was 2415 at frame 1487.
02,1489,id_switch,183,2416,,Previous result label was 6400 at frame 1488.
02,1490,id_switch,183,6401,,Previous result label was 2416 at frame 1489.
02,1491,id_switch,183,2417,,Previous result label was 6401 at frame 1490.
02,1492,id_switch,183,6402,,Previous result label was 2417 at frame 1491.
02,1493,id_switch,183,2418,,Previous result label was 6402 at frame 1492.
02,1494,id_switch,183,6403,,Previous result label was 2418 at frame 1493.
02,1495,id_switch,183,2419,,Previous result label was 6403 at frame 1494.
02,1496,id_switch,183,6404,,Previous result label was 2419 at frame 1495.
02,1497,id_switch,183,2420,,Previous result label was 6404 at frame 1496.
02,1498,id_switch,183,6405,,Previous result label was 2420 at frame 1497.
02,1499,id_switch,183,2421,,Previous result label was 6405 at frame 1498.
02,1500,id_switch,183,6406,,Previous result label was 2421 at frame 1499.
02,1501,id_switch,183,2422,,Previous result label was 6406 at frame 1500.
02,1502,id_switch,183,6407,,Previous result label was 2422 at frame 1501.
02,1503,id_switch,183,2423,,Previous result label was 6407 at frame 1502.
02,1504,id_switch,183,6408,,Previous result label was 2423 at frame 1503.
02,1505,id_switch,183,2424,,Previous result label was 6408 at frame 1504.
02,1506,id_switch,183,6409,,Previous result label was 2424 at frame 1505.
02,1507,id_switch,183,2425,,Previous result label was 6409 at frame 1506.
02,1508,id_switch,183,6410,,Previous result label was 2425 at frame 1507.
02,1509,id_switch,183,2426,,Previous result label was 6410 at frame 1508.
02,1510,id_switch,183,6411,,Previous result label was 2426 at frame 1509.
02,1511,id_switch,183,2427,,Previous result label was 6411 at frame 1510.
02,1512,id_switch,183,6412,,Previous result label was 2427 at frame 1511.
02,1513,id_switch,183,2428,,Previous result label was 6412 at frame 1512.
02,1514,id_switch,183,6413,,Previous result label was 2428 at frame 1513.
02,1515,id_switch,183,2429,,Previous result label was 6413 at frame 1514.
02,1516,id_switch,183,6414,,Previous result label was 2429 at frame 1515.
02,1517,id_switch,183,2430,,Previous result label was 6414 at frame 1516.
02,1518,id_switch,183,6415,,Previous result label was 2430 at frame 1517.
02,1519,id_switch,183,2431,,Previous result label was 6415 at frame 1518.
02,1520,id_switch,183,6416,,Previous result label was 2431 at frame 1519.
02,1521,id_switch,183,2432,,Previous result label was 6416 at frame 1520.
02,1522,id_switch,183,6417,,Previous result label was 2432 at frame 1521.
02,1523,id_switch,183,2433,,Previous result label was 6417 at frame 1522.
02,1524,id_switch,183,6418,,Previous result label was 2433 at frame 1523.
02,1525,id_switch,183,2434,,Previous result label was 6418 at frame 1524.
02,1526,id_switch,183,6419,,Previous result label was 2434 at frame 1525.
02,1527,id_switch,183,2435,,Previous result label was 6419 at frame 1526.
02,1528,id_switch,183,6420,,Previous result label was 2435 at frame 1527.
02,1529,id_switch,183,2436,,Previous result label was 6420 at frame 1528.
02,1530,id_switch,183,6421,,Previous result label was 2436 at frame 1529.
02,1531,id_switch,183,2437,,Previous result label was 6421 at frame 1530.
02,1532,id_switch,183,6422,,Previous result label was 2437 at frame 1531.
02,1533,id_switch,183,2438,,Previous result label was 6422 at frame 1532.
02,1534,id_switch,183,6423,,Previous result label was 2438 at frame 1533.
02,1535,id_switch,183,2439,,Previous result label was 6423 at frame 1534.
02,1536,id_switch,183,6424,,Previous result label was 2439 at frame 1535.
02,1537,id_switch,183,2440,,Previous result label was 6424 at frame 1536.
02,1538,id_switch,183,6425,,Previous result label was 2440 at frame 1537.
02,1539,id_switch,183,2441,,Previous result label was 6425 at frame 1538.
02,1540,id_switch,183,6426,,Previous result label was 2441 at frame 1539.
02,1541,id_switch,183,2442,,Previous result label was 6426 at frame 1540.
02,1542,id_switch,183,6427,,Previous result label was 2442 at frame 1541.
02,1543,id_switch,183,2443,,Previous result label was 6427 at frame 1542.
02,1544,id_switch,183,6428,,Previous result label was 2443 at frame 1543.
02,1545,id_switch,183,2444,,Previous result label was 6428 at frame 1544.
02,1546,id_switch,183,6429,,Previous result label was 2444 at frame 1545.
02,1547,id_switch,183,2445,,Previous result label was 6429 at frame 1546.
02,1548,id_switch,183,6430,,Previous result label was 2445 at frame 1547.
02,1549,id_switch,183,2446,,Previous result label was 6430 at frame 1548.
02,1550,id_switch,183,6431,,Previous result label was 2446 at frame 1549.
02,1551,id_switch,183,2447,,Previous result label was 6431 at frame 1550.
02,1552,id_switch,183,6432,,Previous result label was 2447 at frame 1551.
02,1553,id_switch,183,2448,,Previous result label was 6432 at frame 1552.
02,1554,id_switch,183,6433,,Previous result label was 2448 at frame 1553.
02,1555,id_switch,183,2449,,Previous result label was 6433 at frame 1554.
02,1556,id_switch,183,6434,,Previous result label was 2449 at frame 1555.
02,1557,id_switch,183,2450,,Previous result label was 6434 at frame 1556.
02,1558,id_switch,183,6435,,Previous result label was 2450 at frame 1557.
02,1559,id_switch,183,2451,,Previous result label was 6435 at frame 1558.
02,1560,id_switch,183,6436,,Previous result label was 2451 at frame 1559.
02,1561,id_switch,183,2452,,Previous result label was 6436 at frame 1560.
02,1562,id_switch,183,6437,,Previous result label was 2452 at frame 1561.
02,1563,id_switch,183,2453,,Previous result label was 6437 at frame 1562.
02,1564,id_switch,183,6438,,Previous result label was 2453 at frame 1563.
02,1565,id_switch,183,2454,,Previous result label was 6438 at frame 1564.
02,1566,id_switch,183,6439,,Previous result label was 2454 at frame 1565.
02,1567,id_switch,183,2455,,Previous result label was 6439 at frame 1566.
02,1568,id_switch,183,6440,,Previous result label was 2455 at frame 1567.
02,1569,id_switch,183,2456,,Previous result label was 6440 at frame 1568.
02,1570,id_switch,183,6441,,Previous result label was 2456 at frame 1569.
02,1285,fragmented_gt_track,183,"2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2327,2328,2329,2330,2331,2332,2333,2334,2335,2336,2337,2338,2339,2340,2341,2342,2343,2344,2345,2346,2347,2348,2349,2350,2351,2352,2353,2354,2355,2356,2357,2358,2359,2360,2361,2362,2363,2364,2365,2366,2367,2368,2369,2370,2371,2372,2373,2374,2375,2376,2377,2378,2379,2380,2381,2382,2383,2384,2385,2386,2387,2388,2389,2390,2391,2392,2393,2394,2395,2396,2397,2398,2399,2400,2401,2402,2403,2404,2405,2406,2407,2408,2409,2410,2411,2412,2413,2414,2415,2416,2417,2418,2419,2420,2421,2422,2423,2424,2425,2426,2427,2428,2429,2430,2431,2432,2433,2434,2435,2436,2437,2438,2439,2440,2441,2442,2443,2444,2445,2446,2447,2448,2449,2450,2451,2452,2453,2454,2455,2456,6300,6301,6302,6303,6304,6305,6306,6307,6308,6309,6310,6311,6312,6313,6314,6315,6316,6317,6318,6319,6320,6321,6322,6323,6324,6325,6326,6327,6328,6329,6330,6331,6332,6333,6334,6335,6336,6337,6338,6339,6340,6341,6342,6343,6344,6345,6346,6347,6348,6349,6350,6351,6352,6353,6354,6355,6356,6357,6358,6359,6360,6361,6362,6363,6364,6365,6366,6367,6368,6369,6370,6371,6372,6373,6374,6375,6376,6377,6378,6379,6380,6381,6382,6383,6384,6385,6386,6387,6388,6389,6390,6391,6392,6393,6394,6395,6396,6397,6398,6399,6400,6401,6402,6403,6404,6405,6406,6407,6408,6409,6410,6411,6412,6413,6414,6415,6416,6417,6418,6419,6420,6421,6422,6423,6424,6425,6426,6427,6428,6429,6430,6431,6432,6433,6434,6435,6436,6437,6438,6439,6440,6441,13804",,GT track matched 283 result IDs over time.
02,1297,id_switch,184,5001,,Previous result label was 105 at frame 1296.
02,1340,id_switch,184,134,,Previous result label was 5001 at frame 1339.
02,1471,id_switch,184,9699,,Previous result label was 134 at frame 1470.
02,1472,id_switch,184,8602,,Previous result label was 9699 at frame 1471.
02,1479,id_switch,184,9740,,Previous result label was 8602 at frame 1478.
02,1480,id_switch,184,8603,,Previous result label was 9740 at frame 1479.
02,1481,id_switch,184,9741,,Previous result label was 8603 at frame 1480.
02,1482,id_switch,184,8604,,Previous result label was 9741 at frame 1481.
02,1483,id_switch,184,9742,,Previous result label was 8604 at frame 1482.
02,1484,id_switch,184,8605,,Previous result label was 9742 at frame 1483.
02,1485,id_switch,184,9743,,Previous result label was 8605 at frame 1484.
02,1486,id_switch,184,8606,,Previous result label was 9743 at frame 1485.
02,1487,id_switch,184,9744,,Previous result label was 8606 at frame 1486.
02,1488,id_switch,184,8607,,Previous result label was 9744 at frame 1487.
02,1489,id_switch,184,9745,,Previous result label was 8607 at frame 1488.
02,1490,id_switch,184,8608,,Previous result label was 9745 at frame 1489.
02,1550,id_switch,184,9703,,Previous result label was 8608 at frame 1549.
02,1551,id_switch,184,8609,,Previous result label was 9703 at frame 1550.
02,1552,id_switch,184,9704,,Previous result label was 8609 at frame 1551.
02,1553,id_switch,184,8610,,Previous result label was 9704 at frame 1552.
02,1554,id_switch,184,9705,,Previous result label was 8610 at frame 1553.
02,1555,id_switch,184,8611,,Previous result label was 9705 at frame 1554.
02,1666,id_switch,184,12187,,Previous result label was 8611 at frame 1665.
02,1667,id_switch,184,8612,,Previous result label was 12187 at frame 1666.
02,1668,id_switch,184,12188,,Previous result label was 8612 at frame 1667.
02,1669,id_switch,184,8613,,Previous result label was 12188 at frame 1668.
02,1670,id_switch,184,12189,,Previous result label was 8613 at frame 1669.
02,1671,id_switch,184,8614,,Previous result label was 12189 at frame 1670.
02,1672,id_switch,184,12190,,Previous result label was 8614 at frame 1671.
02,1673,id_switch,184,8615,,Previous result label was 12190 at frame 1672.
02,1674,id_switch,184,12191,,Previous result label was 8615 at frame 1673.
02,1675,id_switch,184,8616,,Previous result label was 12191 at frame 1674.
02,1676,id_switch,184,12192,,Previous result label was 8616 at frame 1675.
02,1677,id_switch,184,8617,,Previous result label was 12192 at frame 1676.
02,1678,id_switch,184,12193,,Previous result label was 8617 at frame 1677.
02,1679,id_switch,184,8618,,Previous result label was 12193 at frame 1678.
02,1680,id_switch,184,12194,,Previous result label was 8618 at frame 1679.
02,1681,id_switch,184,8619,,Previous result label was 12194 at frame 1680.
02,1682,id_switch,184,12195,,Previous result label was 8619 at frame 1681.
02,1683,id_switch,184,8620,,Previous result label was 12195 at frame 1682.
02,1684,id_switch,184,12196,,Previous result label was 8620 at frame 1683.
02,1685,id_switch,184,8621,,Previous result label was 12196 at frame 1684.
02,1686,id_switch,184,12197,,Previous result label was 8621 at frame 1685.
02,1687,id_switch,184,8622,,Previous result label was 12197 at frame 1686.
02,1688,id_switch,184,12198,,Previous result label was 8622 at frame 1687.
02,1689,id_switch,184,8623,,Previous result label was 12198 at frame 1688.
02,1690,id_switch,184,12199,,Previous result label was 8623 at frame 1689.
02,1691,id_switch,184,8624,,Previous result label was 12199 at frame 1690.
02,1286,fragmented_gt_track,184,"105,134,5001,8602,8603,8604,8605,8606,8607,8608,8609,8610,8611,8612,8613,8614,8615,8616,8617,8618,8619,8620,8621,8622,8623,8624,9699,9703,9704,9705,9740,9741,9742,9743,9744,9745,12187,12188,12189,12190,12191,12192,12193,12194,12195,12196,12197,12198,12199",,GT track matched 49 result IDs over time.
02,1298,id_switch,186,7238,,Previous result label was 13797 at frame 1297.
02,1299,id_switch,186,725,,Previous result label was 7238 at frame 1298.
02,1300,id_switch,186,7239,,Previous result label was 725 at frame 1299.
02,1301,id_switch,186,726,,Previous result label was 7239 at frame 1300.
02,1302,id_switch,186,7240,,Previous result label was 726 at frame 1301.
02,1303,id_switch,186,727,,Previous result label was 7240 at frame 1302.
02,1304,id_switch,186,7241,,Previous result label was 727 at frame 1303.
02,1305,id_switch,186,728,,Previous result label was 7241 at frame 1304.
02,1306,id_switch,186,7242,,Previous result label was 728 at frame 1305.
02,1307,id_switch,186,729,,Previous result label was 7242 at frame 1306.
02,1308,id_switch,186,7243,,Previous result label was 729 at frame 1307.
02,1309,id_switch,186,730,,Previous result label was 7243 at frame 1308.
02,1310,id_switch,186,7244,,Previous result label was 730 at frame 1309.
02,1311,id_switch,186,731,,Previous result label was 7244 at frame 1310.
02,1312,id_switch,186,7245,,Previous result label was 731 at frame 1311.
02,1313,id_switch,186,732,,Previous result label was 7245 at frame 1312.
02,1314,id_switch,186,7246,,Previous result label was 732 at frame 1313.
02,1315,id_switch,186,733,,Previous result label was 7246 at frame 1314.
02,1316,id_switch,186,7247,,Previous result label was 733 at frame 1315.
02,1317,id_switch,186,734,,Previous result label was 7247 at frame 1316.
02,1318,id_switch,186,7248,,Previous result label was 734 at frame 1317.
02,1319,id_switch,186,735,,Previous result label was 7248 at frame 1318.
02,1320,id_switch,186,7249,,Previous result label was 735 at frame 1319.
02,1321,id_switch,186,736,,Previous result label was 7249 at frame 1320.
02,1322,id_switch,186,7250,,Previous result label was 736 at frame 1321.
02,1323,id_switch,186,737,,Previous result label was 7250 at frame 1322.
02,1324,id_switch,186,7251,,Previous result label was 737 at frame 1323.
02,1325,id_switch,186,738,,Previous result label was 7251 at frame 1324.
02,1326,id_switch,186,7252,,Previous result label was 738 at frame 1325.
02,1327,id_switch,186,739,,Previous result label was 7252 at frame 1326.
02,1328,id_switch,186,7253,,Previous result label was 739 at frame 1327.
02,1329,id_switch,186,740,,Previous result label was 7253 at frame 1328.
02,1330,id_switch,186,7254,,Previous result label was 740 at frame 1329.
02,1331,id_switch,186,741,,Previous result label was 7254 at frame 1330.
02,1332,id_switch,186,7255,,Previous result label was 741 at frame 1331.
02,1333,id_switch,186,742,,Previous result label was 7255 at frame 1332.
02,1334,id_switch,186,7256,,Previous result label was 742 at frame 1333.
02,1335,id_switch,186,743,,Previous result label was 7256 at frame 1334.
02,1336,id_switch,186,7257,,Previous result label was 743 at frame 1335.
02,1337,id_switch,186,744,,Previous result label was 7257 at frame 1336.
02,1338,id_switch,186,7258,,Previous result label was 744 at frame 1337.
02,1339,id_switch,186,745,,Previous result label was 7258 at frame 1338.
02,1340,id_switch,186,7259,,Previous result label was 745 at frame 1339.
02,1341,id_switch,186,746,,Previous result label was 7259 at frame 1340.
02,1342,id_switch,186,7260,,Previous result label was 746 at frame 1341.
02,1343,id_switch,186,747,,Previous result label was 7260 at frame 1342.
02,1344,id_switch,186,7261,,Previous result label was 747 at frame 1343.
02,1345,id_switch,186,748,,Previous result label was 7261 at frame 1344.
02,1346,id_switch,186,7262,,Previous result label was 748 at frame 1345.
02,1347,id_switch,186,749,,Previous result label was 7262 at frame 1346.
02,1348,id_switch,186,7263,,Previous result label was 749 at frame 1347.
02,1349,id_switch,186,750,,Previous result label was 7263 at frame 1348.
02,1350,id_switch,186,7264,,Previous result label was 750 at frame 1349.
02,1351,id_switch,186,751,,Previous result label was 7264 at frame 1350.
02,1352,id_switch,186,7265,,Previous result label was 751 at frame 1351.
02,1353,id_switch,186,752,,Previous result label was 7265 at frame 1352.
02,1354,id_switch,186,7266,,Previous result label was 752 at frame 1353.
02,1355,id_switch,186,753,,Previous result label was 7266 at frame 1354.
02,1356,id_switch,186,7267,,Previous result label was 753 at frame 1355.
02,1357,id_switch,186,754,,Previous result label was 7267 at frame 1356.
02,1358,id_switch,186,7268,,Previous result label was 754 at frame 1357.
02,1359,id_switch,186,755,,Previous result label was 7268 at frame 1358.
02,1360,id_switch,186,7269,,Previous result label was 755 at frame 1359.
02,1361,id_switch,186,756,,Previous result label was 7269 at frame 1360.
02,1362,id_switch,186,7270,,Previous result label was 756 at frame 1361.
02,1363,id_switch,186,757,,Previous result label was 7270 at frame 1362.
02,1364,id_switch,186,7271,,Previous result label was 757 at frame 1363.
02,1365,id_switch,186,758,,Previous result label was 7271 at frame 1364.
02,1366,id_switch,186,7272,,Previous result label was 758 at frame 1365.
02,1367,id_switch,186,759,,Previous result label was 7272 at frame 1366.
02,1368,id_switch,186,7273,,Previous result label was 759 at frame 1367.
02,1369,id_switch,186,760,,Previous result label was 7273 at frame 1368.
02,1370,id_switch,186,7274,,Previous result label was 760 at frame 1369.
02,1371,id_switch,186,761,,Previous result label was 7274 at frame 1370.
02,1372,id_switch,186,7275,,Previous result label was 761 at frame 1371.
02,1373,id_switch,186,762,,Previous result label was 7275 at frame 1372.
02,1286,fragmented_gt_track,186,"725,726,727,728,729,730,731,732,733,734,735,736,737,738,739,740,741,742,743,744,745,746,747,748,749,750,751,752,753,754,755,756,757,758,759,760,761,762,7238,7239,7240,7241,7242,7243,7244,7245,7246,7247,7248,7249,7250,7251,7252,7253,7254,7255,7256,7257,7258,7259,7260,7261,7262,7263,7264,7265,7266,7267,7268,7269,7270,7271,7272,7273,7274,7275,13797",,GT track matched 77 result IDs over time.
02,1346,id_switch,196,13895,,Previous result label was 114 at frame 1345.
02,1347,id_switch,196,7581,,Previous result label was 13895 at frame 1346.
02,1348,id_switch,196,7015,,Previous result label was 7581 at frame 1347.
02,1349,id_switch,196,7582,,Previous result label was 7015 at frame 1348.
02,1350,id_switch,196,7016,,Previous result label was 7582 at frame 1349.
02,1351,id_switch,196,7583,,Previous result label was 7016 at frame 1350.
